,name,total_points,value,GW
515,Adam_Smith_63,1.0,43.0,29
516,Adam_Smith_63,0.0,43.0,39
517,Adam_Smith_63,2.0,43.0,40
518,Adam_Smith_63,0.0,43.0,41
519,Adam_Smith_63,0.0,43.0,42
520,Adam_Smith_63,6.0,43.0,43
521,Adam_Smith_63,0.0,43.0,44
522,Adam_Smith_63,0.0,43.0,45
523,Adam_Smith_63,0.0,43.0,46
524,Adam_Smith_63,2.0,43.0,47
525,Adam_Smith_63,2.0,43.0,47
526,Adam_Webster_493,0.0,45.0,1
527,Adam_Webster_493,0.0,45.0,2
528,Adam_Webster_493,0.0,45.0,3
529,Adam_Webster_493,0.0,44.0,4
530,Adam_Webster_493,2.0,44.0,5
531,Adam_Webster_493,8.0,44.0,6
532,Adam_Webster_493,0.0,44.0,7
533,Adam_Webster_493,6.0,44.0,8
534,Adam_Webster_493,7.0,44.0,9
535,Adam_Webster_493,-1.0,44.0,10
536,Adam_Webster_493,1.0,44.0,11
537,Adam_Webster_493,0.0,44.0,12
538,Adam_Webster_493,0.0,44.0,13
539,Adam_Webster_493,1.0,44.0,14
540,Adam_Webster_493,8.0,44.0,15
541,Adam_Webster_493,1.0,44.0,16
542,Adam_Webster_493,2.0,44.0,17
543,Adam_Webster_493,2.0,44.0,18
544,Adam_Webster_493,10.0,44.0,19
545,Adam_Webster_493,0.0,44.0,20
546,Adam_Webster_493,2.0,44.0,21
547,Adam_Webster_493,2.0,44.0,22
548,Adam_Webster_493,1.0,44.0,23
549,Adam_Webster_493,1.0,44.0,24
550,Adam_Webster_493,1.0,44.0,25
551,Adam_Webster_493,0.0,44.0,26
552,Adam_Webster_493,7.0,44.0,27
553,Adam_Webster_493,2.0,44.0,28
554,Adam_Webster_493,6.0,44.0,29
555,Adam_Webster_493,2.0,45.0,39
556,Adam_Webster_493,1.0,45.0,40
557,Adam_Webster_493,0.0,45.0,41
558,Adam_Webster_493,6.0,44.0,42
559,Adam_Webster_493,1.0,44.0,43
560,Adam_Webster_493,0.0,44.0,44
561,Adam_Webster_493,2.0,44.0,45
562,Adam_Webster_493,5.0,44.0,46
563,Adam_Webster_493,2.0,44.0,47
564,Adam_Webster_493,2.0,44.0,47
565,Adama_TraorÃ©_417,0.0,50.0,1
566,Adama_TraorÃ©_417,1.0,50.0,2
567,Adama_TraorÃ©_417,1.0,50.0,3
568,Adama_TraorÃ©_417,2.0,50.0,4
569,Adama_TraorÃ©_417,1.0,50.0,5
570,Adama_TraorÃ©_417,8.0,50.0,6
571,Adama_TraorÃ©_417,3.0,50.0,7
572,Adama_TraorÃ©_417,16.0,50.0,8
573,Adama_TraorÃ©_417,2.0,51.0,9
574,Adama_TraorÃ©_417,2.0,51.0,10
575,Adama_TraorÃ©_417,2.0,51.0,11
576,Adama_TraorÃ©_417,5.0,51.0,12
577,Adama_TraorÃ©_417,5.0,52.0,13
578,Adama_TraorÃ©_417,2.0,52.0,14
579,Adama_TraorÃ©_417,3.0,52.0,15
580,Adama_TraorÃ©_417,2.0,52.0,16
581,Adama_TraorÃ©_417,10.0,52.0,17
582,Adama_TraorÃ©_417,2.0,53.0,18
583,Adama_TraorÃ©_417,13.0,53.0,19
584,Adama_TraorÃ©_417,1.0,54.0,20
585,Adama_TraorÃ©_417,2.0,56.0,21
586,Adama_TraorÃ©_417,2.0,57.0,22
587,Adama_TraorÃ©_417,10.0,57.0,23
588,Adama_TraorÃ©_417,5.0,57.0,24
589,Adama_TraorÃ©_417,3.0,58.0,25
590,Adama_TraorÃ©_417,1.0,58.0,26
591,Adama_TraorÃ©_417,1.0,58.0,27
592,Adama_TraorÃ©_417,2.0,59.0,28
593,Adama_TraorÃ©_417,1.0,58.0,29
594,Adama_TraorÃ©_417,4.0,57.0,39
595,Adama_TraorÃ©_417,6.0,57.0,40
596,Adama_TraorÃ©_417,1.0,58.0,41
597,Adama_TraorÃ©_417,2.0,58.0,42
598,Adama_TraorÃ©_417,3.0,57.0,43
599,Adama_TraorÃ©_417,1.0,57.0,44
600,Adama_TraorÃ©_417,2.0,56.0,45
601,Adama_TraorÃ©_417,2.0,56.0,46
602,Adama_TraorÃ©_417,1.0,56.0,47
603,Adama_TraorÃ©_417,1.0,56.0,47
604,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,7
605,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,8
606,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,9
607,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,10
608,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,11
609,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,12
610,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,13
611,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,14
612,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,15
613,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,16
614,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,17
615,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,18
616,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,19
617,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,20
618,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,21
619,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,22
620,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,23
621,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,24
622,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,25
623,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,26
624,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,27
625,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,28
626,Addji Keaninkin Marc-Israel_Guehi_545,0.0,40.0,29
627,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,39
628,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,40
629,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,41
630,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,42
631,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,43
632,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,44
633,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,45
634,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,46
635,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,47
636,Addji Keaninkin Marc-Israel_Guehi_545,0.0,39.0,47
637,Ademola_Lookman_155,0.0,50.0,1
638,Ademola_Lookman_155,0.0,50.0,2
639,Ademola_Lookman_155,0.0,50.0,3
640,Ademola_Lookman_155,0.0,50.0,4
641,Ademola_Lookman_155,0.0,50.0,5
642,Ademola_Lookman_155,0.0,50.0,6
643,Ademola_Lookman_155,0.0,50.0,7
644,Ademola_Lookman_155,0.0,50.0,8
645,Ademola_Lookman_155,0.0,50.0,9
646,Ademola_Lookman_155,0.0,50.0,10
647,Ademola_Lookman_155,0.0,50.0,11
648,Ademola_Lookman_155,0.0,50.0,12
649,Ademola_Lookman_155,0.0,50.0,13
650,Ademola_Lookman_155,0.0,50.0,14
651,Ademola_Lookman_155,0.0,50.0,15
652,Ademola_Lookman_155,0.0,50.0,16
653,Ademola_Lookman_155,0.0,50.0,17
654,Ademola_Lookman_155,0.0,50.0,18
655,Ademola_Lookman_155,0.0,50.0,19
656,Ademola_Lookman_155,0.0,50.0,20
657,Ademola_Lookman_155,0.0,50.0,21
658,Ademola_Lookman_155,0.0,50.0,22
659,Ademola_Lookman_155,0.0,50.0,23
660,Ademola_Lookman_155,0.0,50.0,24
661,Ademola_Lookman_155,0.0,50.0,25
662,Ademola_Lookman_155,0.0,50.0,26
663,Ademola_Lookman_155,0.0,50.0,27
664,Ademola_Lookman_155,0.0,50.0,28
665,Ademola_Lookman_155,0.0,50.0,29
666,Ademola_Lookman_155,0.0,50.0,39
667,Ademola_Lookman_155,0.0,50.0,40
668,Ademola_Lookman_155,0.0,50.0,41
669,Ademola_Lookman_155,0.0,50.0,42
670,Ademola_Lookman_155,0.0,50.0,43
671,Ademola_Lookman_155,0.0,50.0,44
672,Ademola_Lookman_155,0.0,50.0,45
673,Ademola_Lookman_155,0.0,50.0,46
674,Ademola_Lookman_155,0.0,50.0,47
675,Ademola_Lookman_155,0.0,50.0,47
676,AdriÃ¡n_San Miguel del Castillo_526,1.0,45.0,1
677,AdriÃ¡n_San Miguel del Castillo_526,3.0,45.0,2
678,AdriÃ¡n_San Miguel del Castillo_526,2.0,45.0,3
679,AdriÃ¡n_San Miguel del Castillo_526,6.0,45.0,4
680,AdriÃ¡n_San Miguel del Castillo_526,2.0,46.0,5
681,AdriÃ¡n_San Miguel del Castillo_526,2.0,46.0,6
682,AdriÃ¡n_San Miguel del Castillo_526,5.0,46.0,7
683,AdriÃ¡n_San Miguel del Castillo_526,2.0,46.0,8
684,AdriÃ¡n_San Miguel del Castillo_526,0.0,46.0,9
685,AdriÃ¡n_San Miguel del Castillo_526,0.0,45.0,10
686,AdriÃ¡n_San Miguel del Castillo_526,0.0,44.0,11
687,AdriÃ¡n_San Miguel del Castillo_526,0.0,43.0,12
688,AdriÃ¡n_San Miguel del Castillo_526,0.0,43.0,13
689,AdriÃ¡n_San Miguel del Castillo_526,1.0,42.0,14
690,AdriÃ¡n_San Miguel del Castillo_526,1.0,42.0,15
691,AdriÃ¡n_San Miguel del Castillo_526,0.0,42.0,16
692,AdriÃ¡n_San Miguel del Castillo_526,0.0,42.0,17
693,AdriÃ¡n_San Miguel del Castillo_526,0.0,42.0,19
694,AdriÃ¡n_San Miguel del Castillo_526,0.0,42.0,20
695,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,21
696,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,22
697,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,23
698,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,24
699,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,24
700,AdriÃ¡n_San Miguel del Castillo_526,0.0,41.0,25
701,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,26
702,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,27
703,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,28
704,AdriÃ¡n_San Miguel del Castillo_526,2.0,40.0,29
705,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,39
706,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,40
707,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,41
708,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,42
709,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,43
710,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,44
711,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,45
712,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,46
713,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,47
714,AdriÃ¡n_San Miguel del Castillo_526,0.0,40.0,47
715,Adrian_Mariappa_356,0.0,45.0,1
716,Adrian_Mariappa_356,0.0,45.0,2
717,Adrian_Mariappa_356,0.0,44.0,3
718,Adrian_Mariappa_356,0.0,44.0,4
719,Adrian_Mariappa_356,0.0,44.0,5
720,Adrian_Mariappa_356,-2.0,44.0,6
721,Adrian_Mariappa_356,0.0,43.0,7
722,Adrian_Mariappa_356,0.0,43.0,8
723,Adrian_Mariappa_356,0.0,43.0,9
724,Adrian_Mariappa_356,0.0,43.0,10
725,Adrian_Mariappa_356,1.0,43.0,11
726,Adrian_Mariappa_356,1.0,42.0,12
727,Adrian_Mariappa_356,1.0,42.0,13
728,Adrian_Mariappa_356,1.0,42.0,14
729,Adrian_Mariappa_356,1.0,42.0,15
730,Adrian_Mariappa_356,0.0,42.0,16
731,Adrian_Mariappa_356,1.0,42.0,17
732,Adrian_Mariappa_356,6.0,42.0,18
733,Adrian_Mariappa_356,2.0,42.0,19
734,Adrian_Mariappa_356,-2.0,42.0,20
735,Adrian_Mariappa_356,0.0,42.0,21
736,Adrian_Mariappa_356,7.0,42.0,22
737,Adrian_Mariappa_356,6.0,42.0,23
738,Adrian_Mariappa_356,1.0,42.0,24
739,Adrian_Mariappa_356,1.0,42.0,25
740,Adrian_Mariappa_356,-1.0,42.0,26
741,Adrian_Mariappa_356,0.0,42.0,27
742,Adrian_Mariappa_356,0.0,42.0,28
743,Adrian_Mariappa_356,0.0,42.0,29
744,Adrian_Mariappa_356,1.0,42.0,39
745,Adrian_Mariappa_356,0.0,42.0,40
746,Adrian_Mariappa_356,0.0,42.0,41
747,Adrian_Mariappa_356,0.0,42.0,42
748,Adrian_Mariappa_356,0.0,42.0,43
749,Adrian_Mariappa_356,0.0,42.0,44
750,Adrian_Mariappa_356,1.0,42.0,45
751,Adrian_Mariappa_356,-1.0,41.0,46
752,Adrian_Mariappa_356,1.0,41.0,47
753,Adrian_Mariappa_356,1.0,41.0,47
754,Ahmed_El Mohamady_22,1.0,45.0,1
755,Ahmed_El Mohamady_22,4.0,45.0,2
756,Ahmed_El Mohamady_22,1.0,45.0,3
757,Ahmed_El Mohamady_22,0.0,45.0,4
758,Ahmed_El Mohamady_22,1.0,45.0,5
759,Ahmed_El Mohamady_22,0.0,44.0,6
760,Ahmed_El Mohamady_22,0.0,44.0,7
761,Ahmed_El Mohamady_22,0.0,43.0,8
762,Ahmed_El Mohamady_22,0.0,43.0,9
763,Ahmed_El Mohamady_22,0.0,43.0,10
764,Ahmed_El Mohamady_22,0.0,42.0,11
765,Ahmed_El Mohamady_22,0.0,42.0,12
766,Ahmed_El Mohamady_22,0.0,42.0,13
767,Ahmed_El Mohamady_22,0.0,42.0,14
768,Ahmed_El Mohamady_22,6.0,42.0,15
769,Ahmed_El Mohamady_22,0.0,42.0,16
770,Ahmed_El Mohamady_22,0.0,42.0,17
771,Ahmed_El Mohamady_22,0.0,42.0,18
772,Ahmed_El Mohamady_22,6.0,42.0,19
773,Ahmed_El Mohamady_22,1.0,42.0,20
774,Ahmed_El Mohamady_22,0.0,42.0,21
775,Ahmed_El Mohamady_22,-1.0,42.0,22
776,Ahmed_El Mohamady_22,0.0,42.0,23
777,Ahmed_El Mohamady_22,0.0,42.0,24
778,Ahmed_El Mohamady_22,0.0,42.0,25
779,Ahmed_El Mohamady_22,0.0,42.0,26
780,Ahmed_El Mohamady_22,0.0,42.0,27
781,Ahmed_El Mohamady_22,1.0,42.0,29
782,Ahmed_El Mohamady_22,1.0,41.0,39
783,Ahmed_El Mohamady_22,0.0,41.0,39
784,Ahmed_El Mohamady_22,8.0,41.0,40
785,Ahmed_El Mohamady_22,1.0,41.0,41
786,Ahmed_El Mohamady_22,0.0,41.0,42
787,Ahmed_El Mohamady_22,0.0,41.0,43
788,Ahmed_El Mohamady_22,7.0,41.0,44
789,Ahmed_El Mohamady_22,1.0,41.0,45
790,Ahmed_El Mohamady_22,1.0,41.0,46
791,Ahmed_El Mohamady_22,0.0,41.0,47
792,Ahmed_El Mohamady_22,0.0,41.0,47
793,Ainsley_Maitland-Niles_4,12.0,50.0,1
794,Ainsley_Maitland-Niles_4,2.0,50.0,2
795,Ainsley_Maitland-Niles_4,1.0,50.0,3
796,Ainsley_Maitland-Niles_4,1.0,51.0,4
797,Ainsley_Maitland-Niles_4,4.0,51.0,5
798,Ainsley_Maitland-Niles_4,-3.0,51.0,6
799,Ainsley_Maitland-Niles_4,0.0,51.0,7
800,Ainsley_Maitland-Niles_4,0.0,50.0,8
801,Ainsley_Maitland-Niles_4,0.0,50.0,9
802,Ainsley_Maitland-Niles_4,0.0,49.0,10
803,Ainsley_Maitland-Niles_4,0.0,48.0,11
804,Ainsley_Maitland-Niles_4,0.0,48.0,12
805,Ainsley_Maitland-Niles_4,0.0,47.0,13
806,Ainsley_Maitland-Niles_4,0.0,47.0,14
807,Ainsley_Maitland-Niles_4,0.0,47.0,15
808,Ainsley_Maitland-Niles_4,2.0,46.0,16
809,Ainsley_Maitland-Niles_4,1.0,46.0,17
810,Ainsley_Maitland-Niles_4,6.0,46.0,18
811,Ainsley_Maitland-Niles_4,1.0,46.0,19
812,Ainsley_Maitland-Niles_4,0.0,46.0,20
813,Ainsley_Maitland-Niles_4,6.0,46.0,21
814,Ainsley_Maitland-Niles_4,1.0,46.0,22
815,Ainsley_Maitland-Niles_4,2.0,46.0,23
816,Ainsley_Maitland-Niles_4,0.0,46.0,24
817,Ainsley_Maitland-Niles_4,0.0,46.0,25
818,Ainsley_Maitland-Niles_4,0.0,46.0,26
819,Ainsley_Maitland-Niles_4,0.0,46.0,27
820,Ainsley_Maitland-Niles_4,0.0,45.0,29
821,Ainsley_Maitland-Niles_4,0.0,45.0,29
822,Ainsley_Maitland-Niles_4,1.0,45.0,39
823,Ainsley_Maitland-Niles_4,0.0,45.0,39
824,Ainsley_Maitland-Niles_4,1.0,45.0,40
825,Ainsley_Maitland-Niles_4,0.0,45.0,41
826,Ainsley_Maitland-Niles_4,0.0,45.0,42
827,Ainsley_Maitland-Niles_4,1.0,45.0,43
828,Ainsley_Maitland-Niles_4,0.0,45.0,44
829,Ainsley_Maitland-Niles_4,1.0,45.0,45
830,Ainsley_Maitland-Niles_4,0.0,45.0,46
831,Ainsley_Maitland-Niles_4,1.0,45.0,47
832,Ainsley_Maitland-Niles_4,1.0,45.0,47
833,Akin_Famewo_552,0.0,40.0,8
834,Akin_Famewo_552,0.0,40.0,9
835,Akin_Famewo_552,0.0,40.0,10
836,Akin_Famewo_552,0.0,40.0,11
837,Akin_Famewo_552,0.0,40.0,12
838,Akin_Famewo_552,0.0,40.0,13
839,Akin_Famewo_552,0.0,40.0,14
840,Akin_Famewo_552,0.0,40.0,15
841,Akin_Famewo_552,0.0,40.0,16
842,Akin_Famewo_552,0.0,40.0,17
843,Akin_Famewo_552,0.0,40.0,18
844,Akin_Famewo_552,0.0,40.0,19
845,Akin_Famewo_552,0.0,40.0,20
846,Akin_Famewo_552,0.0,40.0,21
847,Akin_Famewo_552,0.0,40.0,22
848,Akin_Famewo_552,0.0,40.0,23
849,Akin_Famewo_552,0.0,40.0,24
850,Akin_Famewo_552,0.0,40.0,25
851,Akin_Famewo_552,0.0,40.0,26
852,Akin_Famewo_552,0.0,40.0,27
853,Akin_Famewo_552,0.0,40.0,28
854,Akin_Famewo_552,0.0,40.0,29
855,Akin_Famewo_552,0.0,39.0,39
856,Akin_Famewo_552,0.0,39.0,40
857,Akin_Famewo_552,0.0,39.0,41
858,Akin_Famewo_552,0.0,39.0,42
859,Akin_Famewo_552,0.0,39.0,43
860,Akin_Famewo_552,0.0,39.0,44
861,Akin_Famewo_552,0.0,39.0,45
862,Akin_Famewo_552,0.0,39.0,46
863,Akin_Famewo_552,1.0,39.0,47
864,Akin_Famewo_552,1.0,39.0,47
865,Albian_Ajeti_514,0.0,60.0,1
866,Albian_Ajeti_514,0.0,60.0,2
867,Albian_Ajeti_514,0.0,60.0,3
868,Albian_Ajeti_514,0.0,59.0,4
869,Albian_Ajeti_514,0.0,59.0,5
870,Albian_Ajeti_514,0.0,58.0,6
871,Albian_Ajeti_514,0.0,58.0,7
872,Albian_Ajeti_514,0.0,58.0,8
873,Albian_Ajeti_514,1.0,58.0,9
874,Albian_Ajeti_514,1.0,58.0,10
875,Albian_Ajeti_514,1.0,58.0,11
876,Albian_Ajeti_514,1.0,58.0,12
877,Albian_Ajeti_514,0.0,58.0,13
878,Albian_Ajeti_514,0.0,58.0,14
879,Albian_Ajeti_514,1.0,58.0,15
880,Albian_Ajeti_514,0.0,58.0,16
881,Albian_Ajeti_514,0.0,58.0,17
882,Albian_Ajeti_514,1.0,57.0,19
883,Albian_Ajeti_514,1.0,57.0,20
884,Albian_Ajeti_514,0.0,57.0,21
885,Albian_Ajeti_514,0.0,57.0,22
886,Albian_Ajeti_514,1.0,57.0,23
887,Albian_Ajeti_514,0.0,57.0,24
888,Albian_Ajeti_514,0.0,57.0,24
889,Albian_Ajeti_514,0.0,57.0,25
890,Albian_Ajeti_514,0.0,57.0,26
891,Albian_Ajeti_514,0.0,57.0,27
892,Albian_Ajeti_514,0.0,57.0,28
893,Albian_Ajeti_514,0.0,57.0,29
894,Albian_Ajeti_514,0.0,56.0,39
895,Albian_Ajeti_514,0.0,56.0,40
896,Albian_Ajeti_514,0.0,56.0,41
897,Albian_Ajeti_514,0.0,56.0,42
898,Albian_Ajeti_514,1.0,56.0,43
899,Albian_Ajeti_514,0.0,56.0,44
900,Albian_Ajeti_514,0.0,56.0,45
901,Albian_Ajeti_514,0.0,56.0,46
902,Albian_Ajeti_514,0.0,56.0,47
903,Albian_Ajeti_514,0.0,56.0,47
904,Alex_Cochrane_666,0.0,40.0,46
905,Alex_Cochrane_666,0.0,40.0,47
906,Alex_Cochrane_666,0.0,40.0,47
907,Alex_Iwobi_17,0.0,60.0,1
908,Alex_Iwobi_17,0.0,60.0,2
909,Alex_Iwobi_17,1.0,59.0,3
910,Alex_Iwobi_17,9.0,59.0,4
911,Alex_Iwobi_17,2.0,59.0,5
912,Alex_Iwobi_17,1.0,59.0,6
913,Alex_Iwobi_17,2.0,59.0,7
914,Alex_Iwobi_17,2.0,59.0,8
915,Alex_Iwobi_17,3.0,58.0,9
916,Alex_Iwobi_17,2.0,58.0,10
917,Alex_Iwobi_17,2.0,58.0,11
918,Alex_Iwobi_17,1.0,58.0,12
919,Alex_Iwobi_17,1.0,57.0,13
920,Alex_Iwobi_17,2.0,57.0,14
921,Alex_Iwobi_17,2.0,57.0,15
922,Alex_Iwobi_17,2.0,56.0,16
923,Alex_Iwobi_17,2.0,56.0,17
924,Alex_Iwobi_17,1.0,56.0,18
925,Alex_Iwobi_17,0.0,56.0,19
926,Alex_Iwobi_17,0.0,56.0,20
927,Alex_Iwobi_17,0.0,56.0,21
928,Alex_Iwobi_17,0.0,56.0,22
929,Alex_Iwobi_17,0.0,56.0,23
930,Alex_Iwobi_17,0.0,56.0,24
931,Alex_Iwobi_17,2.0,56.0,25
932,Alex_Iwobi_17,0.0,56.0,26
933,Alex_Iwobi_17,1.0,56.0,27
934,Alex_Iwobi_17,0.0,56.0,28
935,Alex_Iwobi_17,0.0,56.0,29
936,Alex_Iwobi_17,3.0,56.0,39
937,Alex_Iwobi_17,3.0,56.0,40
938,Alex_Iwobi_17,2.0,56.0,41
939,Alex_Iwobi_17,1.0,56.0,42
940,Alex_Iwobi_17,1.0,56.0,43
941,Alex_Iwobi_17,1.0,56.0,44
942,Alex_Iwobi_17,3.0,56.0,45
943,Alex_Iwobi_17,0.0,56.0,46
944,Alex_Iwobi_17,0.0,56.0,47
945,Alex_Iwobi_17,0.0,56.0,47
946,Alex_McCarthy_318,0.0,45.0,1
947,Alex_McCarthy_318,0.0,45.0,2
948,Alex_McCarthy_318,0.0,45.0,3
949,Alex_McCarthy_318,0.0,44.0,4
950,Alex_McCarthy_318,0.0,44.0,5
951,Alex_McCarthy_318,0.0,44.0,6
952,Alex_McCarthy_318,0.0,44.0,7
953,Alex_McCarthy_318,0.0,44.0,8
954,Alex_McCarthy_318,0.0,43.0,9
955,Alex_McCarthy_318,0.0,43.0,10
956,Alex_McCarthy_318,1.0,43.0,11
957,Alex_McCarthy_318,2.0,43.0,12
958,Alex_McCarthy_318,2.0,43.0,13
959,Alex_McCarthy_318,2.0,43.0,14
960,Alex_McCarthy_318,2.0,43.0,15
961,Alex_McCarthy_318,2.0,43.0,16
962,Alex_McCarthy_318,3.0,43.0,17
963,Alex_McCarthy_318,3.0,43.0,18
964,Alex_McCarthy_318,7.0,43.0,19
965,Alex_McCarthy_318,2.0,43.0,20
966,Alex_McCarthy_318,8.0,43.0,21
967,Alex_McCarthy_318,3.0,43.0,22
968,Alex_McCarthy_318,1.0,44.0,23
969,Alex_McCarthy_318,6.0,44.0,24
970,Alex_McCarthy_318,1.0,44.0,25
971,Alex_McCarthy_318,2.0,44.0,26
972,Alex_McCarthy_318,7.0,44.0,27
973,Alex_McCarthy_318,2.0,44.0,28
974,Alex_McCarthy_318,12.0,45.0,29
975,Alex_McCarthy_318,6.0,45.0,39
976,Alex_McCarthy_318,2.0,45.0,40
977,Alex_McCarthy_318,2.0,45.0,41
978,Alex_McCarthy_318,11.0,45.0,42
979,Alex_McCarthy_318,3.0,45.0,43
980,Alex_McCarthy_318,1.0,45.0,44
981,Alex_McCarthy_318,2.0,45.0,45
982,Alex_McCarthy_318,7.0,45.0,46
983,Alex_McCarthy_318,2.0,45.0,47
984,Alex_McCarthy_318,2.0,45.0,47
985,Alex_Oxlade-Chamberlain_193,0.0,65.0,1
986,Alex_Oxlade-Chamberlain_193,2.0,65.0,2
987,Alex_Oxlade-Chamberlain_193,1.0,64.0,3
988,Alex_Oxlade-Chamberlain_193,1.0,64.0,4
989,Alex_Oxlade-Chamberlain_193,2.0,63.0,5
990,Alex_Oxlade-Chamberlain_193,0.0,63.0,6
991,Alex_Oxlade-Chamberlain_193,1.0,63.0,7
992,Alex_Oxlade-Chamberlain_193,0.0,63.0,8
993,Alex_Oxlade-Chamberlain_193,1.0,62.0,9
994,Alex_Oxlade-Chamberlain_193,0.0,62.0,10
995,Alex_Oxlade-Chamberlain_193,1.0,62.0,11
996,Alex_Oxlade-Chamberlain_193,1.0,62.0,12
997,Alex_Oxlade-Chamberlain_193,3.0,62.0,13
998,Alex_Oxlade-Chamberlain_193,3.0,62.0,14
999,Alex_Oxlade-Chamberlain_193,0.0,62.0,15
1000,Alex_Oxlade-Chamberlain_193,8.0,62.0,16
1001,Alex_Oxlade-Chamberlain_193,1.0,62.0,17
1002,Alex_Oxlade-Chamberlain_193,0.0,62.0,19
1003,Alex_Oxlade-Chamberlain_193,0.0,62.0,20
1004,Alex_Oxlade-Chamberlain_193,0.0,62.0,21
1005,Alex_Oxlade-Chamberlain_193,2.0,62.0,22
1006,Alex_Oxlade-Chamberlain_193,3.0,62.0,23
1007,Alex_Oxlade-Chamberlain_193,10.0,62.0,24
1008,Alex_Oxlade-Chamberlain_193,2.0,62.0,24
1009,Alex_Oxlade-Chamberlain_193,8.0,62.0,25
1010,Alex_Oxlade-Chamberlain_193,1.0,62.0,26
1011,Alex_Oxlade-Chamberlain_193,1.0,62.0,27
1012,Alex_Oxlade-Chamberlain_193,2.0,62.0,28
1013,Alex_Oxlade-Chamberlain_193,2.0,62.0,29
1014,Alex_Oxlade-Chamberlain_193,1.0,62.0,39
1015,Alex_Oxlade-Chamberlain_193,1.0,62.0,40
1016,Alex_Oxlade-Chamberlain_193,-1.0,62.0,41
1017,Alex_Oxlade-Chamberlain_193,3.0,61.0,42
1018,Alex_Oxlade-Chamberlain_193,2.0,61.0,43
1019,Alex_Oxlade-Chamberlain_193,1.0,61.0,44
1020,Alex_Oxlade-Chamberlain_193,2.0,61.0,45
1021,Alex_Oxlade-Chamberlain_193,6.0,61.0,46
1022,Alex_Oxlade-Chamberlain_193,5.0,61.0,47
1023,Alex_Oxlade-Chamberlain_193,5.0,61.0,47
1024,Alexander_Tettey_289,0.0,45.0,1
1025,Alexander_Tettey_289,1.0,45.0,2
1026,Alexander_Tettey_289,0.0,45.0,3
1027,Alexander_Tettey_289,0.0,45.0,4
1028,Alexander_Tettey_289,2.0,45.0,5
1029,Alexander_Tettey_289,1.0,45.0,6
1030,Alexander_Tettey_289,0.0,45.0,7
1031,Alexander_Tettey_289,0.0,45.0,8
1032,Alexander_Tettey_289,3.0,45.0,9
1033,Alexander_Tettey_289,2.0,45.0,10
1034,Alexander_Tettey_289,2.0,45.0,11
1035,Alexander_Tettey_289,2.0,45.0,12
1036,Alexander_Tettey_289,2.0,45.0,13
